OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,SubCategory,Product,UnitPrice,Quantity,Discount,Sales,Cost,Profit,PaymentMethod,ShipMode,ProfitMargin
ORD-00460,2024-08-29,C0025,Noah Khan,Home Office,Central,Illinois,Office Supplies,Writing,Pen Pack,12,1,0.0,12.0,3.6,8.4,UPI,Same Day,70.0
ORD-00461,2024-09-03,C0105,Isha Khan,Home Office,Central,Texas,Technology,Accessories,USB-C Hub,59,4,0.2,188.8,106.2,82.6,Bank Transfer,Second Class,43.75
ORD-00462,2025-11-29,C0091,Liam Garcia,Corporate,South,Georgia,Office Supplies,Storage,Filing Cabinet,189,1,0.2,151.2,115.29,35.91,UPI,Second Class,23.75
ORD-00463,2025-04-20,C0139,Isha Wilson,Home Office,South,Georgia,Furniture,Chairs,Ergonomic Chair,399,4,0.05,1516.2,1005.48,510.72,Debit Card,First Class,33.68
ORD-00464,2024-03-29,C0112,Ethan Patel,Corporate,South,North Carolina,Technology,Computers,Laptop,1099,3,0.15,2802.45,2176.02,626.43,Debit Card,Standard Class,22.35
ORD-00465,2024-10-13,C0089,Kavya Garcia,Corporate,Central,Ohio,Office Supplies,Writing,Desk Organizer,28,3,0.0,84.0,34.44,49.56,Credit Card,First Class,59.0
ORD-00466,2024-05-09,C0013,Noah Miller,Home Office,West,California,Technology,Accessories,Laptop Sleeve,35,5,0.2,140.0,66.5,73.5,Credit Card,Same Day,52.5
ORD-00467,2025-12-17,C0118,Ananya Wilson,Consumer,South,Georgia,Office Supplies,Writing,Desk Organizer,28,3,0.15,71.4,34.44,36.96,Bank Transfer,Second Class,51.76
ORD-00468,2025-11-27,C0020,Aarav Davis,Consumer,South,Florida,Office Supplies,Storage,Filing Cabinet,189,5,0.05,897.75,576.45,321.3,UPI,First Class,35.79
ORD-00469,2025-09-07,C0093,Kavya Garcia,Consumer,Central,Ohio,Furniture,Chairs,Office Chair,199,3,0.0,597.0,340.29,256.71,UPI,Same Day,43.0
ORD-00470,2024-12-19,C0003,Liam Johnson,Corporate,East,New York,Technology,Phones,Wireless Headset,129,4,0.0,516.0,252.84,263.16,Debit Card,First Class,51.0
ORD-00471,2024-06-17,C0106,Sara Smith,Consumer,West,Washington,Furniture,Tables,Coffee Table,149,1,0.1,134.1,77.48,56.62,Bank Transfer,First Class,42.22
ORD-00472,2025-10-04,C0039,Noah Johnson,Corporate,Central,Texas,Technology,Computers,Monitor,249,5,0.0,1245.0,722.1,522.9,Credit Card,Standard Class,42.0
ORD-00473,2025-11-17,C0087,Sara Miller,Consumer,West,Washington,Office Supplies,Storage,Storage Box,32,4,0.0,128.0,55.04,72.96,Credit Card,Standard Class,57.0
ORD-00474,2025-08-25,C0151,Isha Patel,Corporate,East,Pennsylvania,Technology,Accessories,USB-C Hub,59,4,0.0,236.0,106.2,129.8,Credit Card,Same Day,55.0
ORD-00475,2025-12-27,C0121,Mia Johnson,Corporate,South,Georgia,Office Supplies,Writing,Desk Organizer,28,3,0.0,84.0,34.44,49.56,Bank Transfer,Standard Class,59.0
ORD-00476,2024-04-02,C0119,Kavya Khan,Consumer,Central,Texas,Office Supplies,Paper,Copy Paper,15,6,0.1,81.0,31.5,49.5,Credit Card,First Class,61.11
ORD-00477,2024-03-15,C0099,Noah Patel,Home Office,West,Oregon,Office Supplies,Paper,Copy Paper,15,6,0.0,90.0,31.5,58.5,Debit Card,Standard Class,65.0
ORD-00478,2024-09-27,C0006,Liam Khan,Corporate,South,North Carolina,Furniture,Chairs,Office Chair,199,1,0.0,199.0,113.43,85.57,Debit Card,Standard Class,43.0
ORD-00479,2024-03-07,C0059,Isha Wilson,Home Office,East,Massachusetts,Office Supplies,Writing,Pen Pack,12,9,0.0,108.0,32.4,75.6,Debit Card,First Class,70.0
ORD-00480,2025-03-29,C0064,Aarav Miller,Home Office,West,California,Furniture,Tables,Study Desk,279,3,0.05,795.15,502.2,292.95,Credit Card,First Class,36.84
ORD-00481,2024-04-04,C0148,Ananya Patel,Consumer,East,New York,Office Supplies,Writing,Desk Organizer,28,3,0.05,79.8,34.44,45.36,Credit Card,Same Day,56.84
ORD-00482,2025-08-21,C0054,Liam Davis,Consumer,Central,Texas,Office Supplies,Paper,Copy Paper,15,4,0.0,60.0,21.0,39.0,UPI,Same Day,65.0
ORD-00483,2025-02-21,C0074,Mia Sharma,Corporate,East,New York,Office Supplies,Writing,Pen Pack,12,2,0.1,21.6,7.2,14.4,Debit Card,First Class,66.67
ORD-00484,2025-03-20,C0037,Lucas Smith,Corporate,East,New York,Technology,Accessories,Laptop Sleeve,35,4,0.0,140.0,53.2,86.8,Bank Transfer,Standard Class,62.0
ORD-00485,2025-09-23,C0075,Noah Johnson,Corporate,West,California,Technology,Accessories,Laptop Sleeve,35,4,0.15,119.0,53.2,65.8,Bank Transfer,Same Day,55.29
ORD-00486,2024-10-02,C0116,Ananya Garcia,Home Office,South,North Carolina,Furniture,Tables,Coffee Table,149,3,0.0,447.0,232.44,214.56,Debit Card,Second Class,48.0
ORD-00487,2025-09-09,C0067,Mia Davis,Consumer,Central,Texas,Office Supplies,Writing,Desk Organizer,28,12,0.2,268.8,137.76,131.04,Bank Transfer,Standard Class,48.75
ORD-00488,2025-08-21,C0154,Mia Johnson,Consumer,Central,Ohio,Office Supplies,Paper,Copy Paper,15,4,0.15,51.0,21.0,30.0,UPI,First Class,58.82
ORD-00489,2025-06-12,C0131,Kavya Sharma,Consumer,East,Massachusetts,Furniture,Chairs,Ergonomic Chair,399,2,0.05,758.1,502.74,255.36,Credit Card,First Class,33.68
ORD-00490,2025-12-11,C0151,Isha Patel,Corporate,East,Pennsylvania,Technology,Accessories,Laptop Sleeve,35,2,0.0,70.0,26.6,43.4,Debit Card,Standard Class,62.0
ORD-00491,2025-11-18,C0141,Lucas Johnson,Consumer,Central,Illinois,Office Supplies,Storage,Storage Box,32,7,0.0,224.0,96.32,127.68,Bank Transfer,Second Class,57.0
ORD-00492,2025-10-05,C0174,Kavya Wilson,Corporate,Central,Texas,Furniture,Chairs,Ergonomic Chair,399,1,0.1,359.1,251.37,107.73,Credit Card,Second Class,30.0
ORD-00493,2025-06-01,C0161,Kavya Brown,Home Office,South,Georgia,Office Supplies,Writing,Pen Pack,12,2,0.05,22.8,7.2,15.6,Bank Transfer,Second Class,68.42
ORD-00494,2025-01-29,C0173,Liam Khan,Corporate,South,North Carolina,Office Supplies,Writing,Desk Organizer,28,4,0.1,100.8,45.92,54.88,Debit Card,Standard Class,54.44
ORD-00495,2024-05-18,C0177,Isha Khan,Home Office,East,Pennsylvania,Technology,Accessories,Laptop Sleeve,35,2,0.2,56.0,26.6,29.4,UPI,Same Day,52.5
ORD-00496,2025-11-05,C0164,Isha Brown,Home Office,West,Washington,Furniture,Chairs,Office Chair,199,3,0.0,597.0,340.29,256.71,Credit Card,Same Day,43.0
ORD-00497,2025-08-14,C0127,Mia Khan,Corporate,East,Pennsylvania,Technology,Accessories,USB-C Hub,59,3,0.15,150.45,79.65,70.8,Credit Card,Standard Class,47.06
ORD-00498,2024-11-20,C0166,Mia Miller,Corporate,Central,Ohio,Technology,Computers,Monitor,249,4,0.1,896.4,577.68,318.72,Debit Card,Same Day,35.56
ORD-00499,2025-08-20,C0111,Ethan Miller,Home Office,East,Pennsylvania,Office Supplies,Paper,Notebook Set,22,6,0.15,112.2,52.8,59.4,Bank Transfer,Same Day,52.94
ORD-00500,2025-03-14,C0162,Aarav Johnson,Home Office,East,New York,Office Supplies,Storage,Filing Cabinet,189,6,0.05,1077.3,691.74,385.56,Debit Card,Second Class,35.79
ORD-00501,2025-11-08,C0094,Sara Smith,Corporate,West,Washington,Office Supplies,Writing,Desk Organizer,28,9,0.0,252.0,103.32,148.68,Bank Transfer,Second Class,59.0
ORD-00502,2024-10-10,C0037,Lucas Smith,Corporate,West,California,Technology,Phones,Wireless Headset,129,4,0.2,412.8,252.84,159.96,Debit Card,Second Class,38.75
ORD-00503,2024-06-18,C0052,Mia Sharma,Consumer,West,California,Furniture,Chairs,Office Chair,199,5,0.0,995.0,567.15,427.85,Credit Card,Second Class,43.0
ORD-00504,2025-11-29,C0163,Aarav Patel,Corporate,West,California,Technology,Phones,Wireless Headset,129,1,0.0,129.0,63.21,65.79,UPI,Second Class,51.0
ORD-00505,2025-06-04,C0174,Kavya Wilson,Corporate,East,Massachusetts,Technology,Computers,Monitor,249,3,0.0,747.0,433.26,313.74,Debit Card,Standard Class,42.0
ORD-00506,2024-09-19,C0058,Sara Miller,Consumer,East,Pennsylvania,Technology,Computers,Monitor,249,4,0.0,996.0,577.68,418.32,Credit Card,Same Day,42.0
ORD-00507,2024-01-12,C0125,Sara Brown,Consumer,East,New York,Office Supplies,Writing,Desk Organizer,28,5,0.05,133.0,57.4,75.6,Bank Transfer,First Class,56.84
ORD-00508,2025-09-18,C0171,Lucas Brown,Home Office,West,Washington,Furniture,Tables,Study Desk,279,1,0.05,265.05,167.4,97.65,Credit Card,Second Class,36.84
ORD-00509,2025-12-05,C0056,Liam Brown,Consumer,West,Washington,Technology,Accessories,USB-C Hub,59,3,0.1,159.3,79.65,79.65,Bank Transfer,Second Class,50.0
ORD-00510,2024-12-06,C0103,Lucas Wilson,Consumer,Central,Texas,Furniture,Chairs,Ergonomic Chair,399,1,0.1,359.1,251.37,107.73,UPI,Standard Class,30.0
ORD-00511,2025-10-06,C0153,Aarav Miller,Corporate,East,New York,Office Supplies,Storage,Storage Box,32,1,0.0,32.0,13.76,18.24,Debit Card,Standard Class,57.0
ORD-00512,2025-11-14,C0104,Lucas Garcia,Corporate,South,Florida,Furniture,Tables,Study Desk,279,4,0.05,1060.2,669.6,390.6,UPI,Standard Class,36.84
ORD-00513,2024-12-06,C0176,Ananya Smith,Corporate,Central,Texas,Office Supplies,Storage,Storage Box,32,1,0.05,30.4,13.76,16.64,Debit Card,Same Day,54.74
ORD-00514,2025-06-19,C0032,Aarav Khan,Home Office,West,Oregon,Office Supplies,Storage,Storage Box,32,11,0.1,316.8,151.36,165.44,Bank Transfer,Same Day,52.22
ORD-00515,2024-03-30,C0065,Kavya Sharma,Consumer,South,Florida,Office Supplies,Storage,Filing Cabinet,189,7,0.0,1323.0,807.03,515.97,Credit Card,Standard Class,39.0
ORD-00516,2024-06-29,C0108,Kavya Miller,Corporate,West,Washington,Office Supplies,Writing,Pen Pack,12,2,0.0,24.0,7.2,16.8,Debit Card,Same Day,70.0
ORD-00517,2024-11-02,C0097,Aarav Garcia,Home Office,West,Washington,Technology,Phones,Smartphone,699,5,0.0,3495.0,1887.3,1607.7,Debit Card,First Class,46.0
ORD-00518,2024-05-04,C0170,Mia Patel,Home Office,South,North Carolina,Office Supplies,Paper,Copy Paper,15,8,0.0,120.0,42.0,78.0,Credit Card,Same Day,65.0
ORD-00519,2024-08-10,C0145,Aarav Khan,Home Office,East,New York,Technology,Phones,Wireless Headset,129,1,0.0,129.0,63.21,65.79,Debit Card,Second Class,51.0
ORD-00520,2024-03-14,C0083,Ananya Patel,Corporate,West,Washington,Technology,Phones,Wireless Headset,129,5,0.1,580.5,316.05,264.45,UPI,First Class,45.56
ORD-00521,2025-09-09,C0005,Noah Patel,Consumer,South,Georgia,Technology,Accessories,USB-C Hub,59,3,0.1,159.3,79.65,79.65,Credit Card,Second Class,50.0
ORD-00522,2025-06-13,C0152,Ananya Smith,Consumer,Central,Texas,Technology,Computers,Laptop,1099,4,0.15,3736.6,2901.36,835.24,UPI,Second Class,22.35
ORD-00523,2024-06-19,C0122,Sara Brown,Home Office,Central,Illinois,Technology,Computers,Laptop,1099,3,0.0,3297.0,2176.02,1120.98,Bank Transfer,Second Class,34.0
ORD-00524,2025-07-06,C0133,Kavya Smith,Corporate,Central,Ohio,Technology,Accessories,USB-C Hub,59,1,0.05,56.05,26.55,29.5,Credit Card,Second Class,52.63
ORD-00525,2025-03-21,C0113,Ananya Davis,Corporate,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,9,0.05,128.25,47.25,81.0,Credit Card,Same Day,63.16
ORD-00526,2025-10-23,C0071,Lucas Sharma,Corporate,Central,Texas,Furniture,Tables,Coffee Table,149,4,0.05,566.2,309.92,256.28,UPI,Second Class,45.26
ORD-00527,2024-11-20,C0096,Noah Khan,Corporate,South,Georgia,Technology,Accessories,Laptop Sleeve,35,5,0.1,157.5,66.5,91.0,Debit Card,Same Day,57.78
ORD-00528,2025-11-27,C0125,Sara Brown,Consumer,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,12,0.2,144.0,63.0,81.0,Bank Transfer,Same Day,56.25
ORD-00529,2025-12-01,C0159,Mia Wilson,Corporate,West,California,Technology,Computers,Monitor,249,1,0.0,249.0,144.42,104.58,Credit Card,First Class,42.0
ORD-00530,2024-05-19,C0097,Aarav Garcia,Home Office,East,Massachusetts,Office Supplies,Writing,Desk Organizer,28,2,0.2,44.8,22.96,21.84,Debit Card,Standard Class,48.75
ORD-00531,2025-07-03,C0025,Noah Khan,Home Office,Central,Illinois,Technology,Computers,Laptop,1099,2,0.0,2198.0,1450.68,747.32,Debit Card,Standard Class,34.0
ORD-00532,2024-12-01,C0154,Mia Johnson,Consumer,West,Oregon,Furniture,Chairs,Ergonomic Chair,399,1,0.1,359.1,251.37,107.73,Debit Card,Second Class,30.0
ORD-00533,2025-05-23,C0013,Noah Miller,Home Office,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,10,0.05,142.5,52.5,90.0,UPI,First Class,63.16
ORD-00534,2025-01-28,C0091,Liam Garcia,Corporate,East,New York,Furniture,Tables,Study Desk,279,3,0.2,669.6,502.2,167.4,Bank Transfer,First Class,25.0
ORD-00535,2025-03-13,C0165,Sara Wilson,Consumer,West,Washington,Technology,Computers,Laptop,1099,3,0.0,3297.0,2176.02,1120.98,UPI,Second Class,34.0
ORD-00536,2024-03-20,C0014,Isha Smith,Consumer,South,Florida,Furniture,Tables,Coffee Table,149,3,0.1,402.3,232.44,169.86,Credit Card,Standard Class,42.22
ORD-00537,2024-10-27,C0082,Sara Johnson,Corporate,Central,Ohio,Furniture,Tables,Study Desk,279,5,0.0,1395.0,837.0,558.0,Credit Card,Same Day,40.0
ORD-00538,2025-02-07,C0151,Isha Patel,Corporate,West,Oregon,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,UPI,Standard Class,40.0
ORD-00539,2024-07-01,C0170,Mia Patel,Home Office,South,Florida,Furniture,Tables,Coffee Table,149,4,0.0,596.0,309.92,286.08,Bank Transfer,Standard Class,48.0
ORD-00540,2024-01-19,C0093,Kavya Garcia,Consumer,Central,Ohio,Office Supplies,Writing,Pen Pack,12,12,0.1,129.6,43.2,86.4,UPI,First Class,66.67
ORD-00541,2024-10-02,C0071,Lucas Sharma,Corporate,East,Pennsylvania,Furniture,Chairs,Ergonomic Chair,399,4,0.15,1356.6,1005.48,351.12,Credit Card,Same Day,25.88
ORD-00542,2024-05-12,C0093,Kavya Garcia,Consumer,South,Georgia,Technology,Phones,Smartphone,699,4,0.05,2656.2,1509.84,1146.36,Credit Card,Same Day,43.16
ORD-00543,2024-02-17,C0032,Aarav Khan,Home Office,West,Washington,Furniture,Tables,Coffee Table,149,3,0.1,402.3,232.44,169.86,Debit Card,Standard Class,42.22
ORD-00544,2025-12-09,C0088,Noah Miller,Corporate,South,North Carolina,Office Supplies,Writing,Desk Organizer,28,4,0.0,112.0,45.92,66.08,Bank Transfer,Same Day,59.0
ORD-00545,2024-01-19,C0113,Ananya Davis,Corporate,East,New York,Technology,Computers,Laptop,1099,5,0.2,4396.0,3626.7,769.3,UPI,First Class,17.5
ORD-00546,2025-12-14,C0174,Kavya Wilson,Corporate,Central,Texas,Office Supplies,Storage,Storage Box,32,2,0.2,51.2,27.52,23.68,UPI,Standard Class,46.25
ORD-00547,2024-10-14,C0156,Ethan Davis,Home Office,West,California,Technology,Phones,Smartphone,699,3,0.1,1887.3,1132.38,754.92,Bank Transfer,First Class,40.0
ORD-00548,2024-02-03,C0033,Liam Patel,Consumer,South,Florida,Technology,Phones,Wireless Headset,129,3,0.2,309.6,189.63,119.97,Bank Transfer,Second Class,38.75
ORD-00549,2024-04-08,C0042,Lucas Wilson,Corporate,South,North Carolina,Office Supplies,Storage,Filing Cabinet,189,8,0.05,1436.4,922.32,514.08,Debit Card,Same Day,35.79
ORD-00550,2024-07-20,C0046,Isha Khan,Home Office,Central,Ohio,Technology,Accessories,USB-C Hub,59,5,0.0,295.0,132.75,162.25,Debit Card,Second Class,55.0
ORD-00551,2025-09-06,C0038,Kavya Johnson,Consumer,West,Oregon,Technology,Phones,Wireless Headset,129,4,0.0,516.0,252.84,263.16,Debit Card,Second Class,51.0
ORD-00552,2024-05-20,C0108,Kavya Miller,Corporate,East,Massachusetts,Office Supplies,Storage,Storage Box,32,11,0.2,281.6,151.36,130.24,Debit Card,First Class,46.25
ORD-00553,2024-03-27,C0005,Noah Patel,Consumer,Central,Ohio,Technology,Computers,Laptop,1099,1,0.2,879.2,725.34,153.86,Debit Card,Second Class,17.5
ORD-00554,2025-09-29,C0161,Kavya Brown,Home Office,East,New York,Office Supplies,Writing,Pen Pack,12,1,0.0,12.0,3.6,8.4,Credit Card,Same Day,70.0
ORD-00555,2025-11-07,C0119,Kavya Khan,Consumer,West,Washington,Furniture,Chairs,Office Chair,199,4,0.0,796.0,453.72,342.28,Bank Transfer,Second Class,43.0
ORD-00556,2024-05-02,C0058,Sara Miller,Consumer,West,Washington,Furniture,Tables,Coffee Table,149,5,0.0,745.0,387.4,357.6,UPI,First Class,48.0
ORD-00557,2024-02-10,C0075,Noah Johnson,Corporate,Central,Texas,Office Supplies,Writing,Desk Organizer,28,1,0.1,25.2,11.48,13.72,Credit Card,Second Class,54.44
ORD-00558,2025-12-28,C0164,Isha Brown,Home Office,West,Oregon,Furniture,Tables,Study Desk,279,3,0.0,837.0,502.2,334.8,Debit Card,Standard Class,40.0
ORD-00559,2024-10-17,C0101,Ananya Wilson,Consumer,Central,Ohio,Furniture,Tables,Coffee Table,149,5,0.05,707.75,387.4,320.35,UPI,First Class,45.26
ORD-00560,2025-12-25,C0159,Mia Wilson,Corporate,West,California,Office Supplies,Writing,Desk Organizer,28,11,0.1,277.2,126.28,150.92,UPI,Same Day,54.44
ORD-00561,2024-09-16,C0172,Lucas Patel,Home Office,East,Pennsylvania,Office Supplies,Writing,Pen Pack,12,5,0.0,60.0,18.0,42.0,Credit Card,First Class,70.0
ORD-00562,2025-05-25,C0046,Isha Khan,Home Office,East,Pennsylvania,Office Supplies,Storage,Storage Box,32,12,0.1,345.6,165.12,180.48,Debit Card,Second Class,52.22
ORD-00563,2025-06-10,C0179,Noah Patel,Home Office,West,Oregon,Technology,Computers,Laptop,1099,2,0.0,2198.0,1450.68,747.32,Debit Card,Standard Class,34.0
ORD-00564,2024-01-28,C0154,Mia Johnson,Consumer,East,Massachusetts,Technology,Computers,Laptop,1099,2,0.0,2198.0,1450.68,747.32,Debit Card,Standard Class,34.0
ORD-00565,2024-05-27,C0030,Sara Wilson,Corporate,East,Pennsylvania,Office Supplies,Paper,Notebook Set,22,8,0.0,176.0,70.4,105.6,Credit Card,Same Day,60.0
ORD-00566,2025-11-30,C0107,Mia Wilson,Consumer,West,Washington,Furniture,Tables,Study Desk,279,3,0.1,753.3,502.2,251.1,Debit Card,Same Day,33.33
ORD-00567,2025-01-04,C0164,Isha Brown,Home Office,South,Georgia,Furniture,Chairs,Ergonomic Chair,399,4,0.0,1596.0,1005.48,590.52,Bank Transfer,First Class,37.0
ORD-00568,2024-06-18,C0176,Ananya Smith,Corporate,South,North Carolina,Technology,Accessories,Laptop Sleeve,35,5,0.15,148.75,66.5,82.25,UPI,First Class,55.29
ORD-00569,2024-04-20,C0060,Aarav Davis,Corporate,Central,Ohio,Office Supplies,Paper,Copy Paper,15,3,0.05,42.75,15.75,27.0,Debit Card,Standard Class,63.16
ORD-00570,2024-02-29,C0014,Isha Smith,Consumer,West,Oregon,Office Supplies,Writing,Pen Pack,12,12,0.05,136.8,43.2,93.6,Bank Transfer,Second Class,68.42
ORD-00571,2025-10-10,C0008,Ananya Miller,Consumer,South,Georgia,Technology,Accessories,Laptop Sleeve,35,1,0.15,29.75,13.3,16.45,Bank Transfer,Second Class,55.29
ORD-00572,2024-02-16,C0159,Mia Wilson,Corporate,East,New York,Furniture,Chairs,Office Chair,199,5,0.1,895.5,567.15,328.35,UPI,First Class,36.67
ORD-00573,2025-02-07,C0058,Sara Miller,Consumer,South,North Carolina,Technology,Phones,Smartphone,699,5,0.0,3495.0,1887.3,1607.7,Debit Card,Standard Class,46.0
ORD-00574,2024-06-29,C0130,Isha Sharma,Corporate,East,Massachusetts,Office Supplies,Writing,Pen Pack,12,9,0.15,91.8,32.4,59.4,Debit Card,Standard Class,64.71
ORD-00575,2024-04-04,C0026,Kavya Johnson,Corporate,East,New York,Technology,Accessories,Laptop Sleeve,35,1,0.0,35.0,13.3,21.7,Credit Card,Second Class,62.0
ORD-00576,2024-09-14,C0055,Liam Sharma,Corporate,Central,Texas,Office Supplies,Paper,Notebook Set,22,3,0.0,66.0,26.4,39.6,Credit Card,Standard Class,60.0
ORD-00577,2025-04-16,C0127,Mia Khan,Corporate,West,Washington,Technology,Computers,Laptop,1099,5,0.2,4396.0,3626.7,769.3,Debit Card,Second Class,17.5
ORD-00578,2024-06-26,C0060,Aarav Davis,Corporate,Central,Ohio,Furniture,Tables,Study Desk,279,3,0.2,669.6,502.2,167.4,Bank Transfer,First Class,25.0
ORD-00579,2025-11-28,C0095,Isha Wilson,Corporate,Central,Ohio,Office Supplies,Paper,Notebook Set,22,10,0.1,198.0,88.0,110.0,Debit Card,First Class,55.56
ORD-00580,2025-12-24,C0135,Aarav Davis,Corporate,West,California,Technology,Computers,Monitor,249,4,0.15,846.6,577.68,268.92,Debit Card,Same Day,31.76
ORD-00581,2025-01-06,C0115,Aarav Sharma,Consumer,Central,Illinois,Office Supplies,Writing,Pen Pack,12,9,0.0,108.0,32.4,75.6,Credit Card,First Class,70.0
ORD-00582,2025-07-05,C0043,Sara Miller,Consumer,South,Florida,Office Supplies,Paper,Notebook Set,22,10,0.2,176.0,88.0,88.0,Bank Transfer,Standard Class,50.0
ORD-00583,2024-10-06,C0174,Kavya Wilson,Corporate,South,Florida,Furniture,Chairs,Ergonomic Chair,399,2,0.15,678.3,502.74,175.56,UPI,Same Day,25.88
ORD-00584,2024-03-06,C0011,Kavya Sharma,Corporate,South,North Carolina,Technology,Phones,Wireless Headset,129,1,0.05,122.55,63.21,59.34,UPI,Same Day,48.42
ORD-00585,2024-06-18,C0062,Ananya Garcia,Consumer,East,Massachusetts,Office Supplies,Writing,Pen Pack,12,2,0.0,24.0,7.2,16.8,UPI,Same Day,70.0
ORD-00586,2025-07-04,C0048,Lucas Patel,Consumer,West,California,Office Supplies,Paper,Copy Paper,15,2,0.15,25.5,10.5,15.0,Bank Transfer,Standard Class,58.82
ORD-00587,2024-03-08,C0075,Noah Johnson,Corporate,East,New York,Office Supplies,Paper,Copy Paper,15,1,0.1,13.5,5.25,8.25,Debit Card,Second Class,61.11
ORD-00588,2024-07-19,C0073,Mia Miller,Home Office,West,California,Office Supplies,Storage,Storage Box,32,3,0.1,86.4,41.28,45.12,Bank Transfer,Standard Class,52.22
ORD-00589,2025-11-28,C0026,Kavya Johnson,Corporate,West,California,Furniture,Tables,Coffee Table,149,1,0.2,119.2,77.48,41.72,Debit Card,First Class,35.0
ORD-00590,2025-08-31,C0108,Kavya Miller,Corporate,East,Massachusetts,Technology,Accessories,USB-C Hub,59,5,0.2,236.0,132.75,103.25,Bank Transfer,Second Class,43.75
ORD-00591,2025-02-01,C0021,Noah Brown,Corporate,Central,Ohio,Office Supplies,Storage,Storage Box,32,5,0.0,160.0,68.8,91.2,UPI,Standard Class,57.0
ORD-00592,2024-01-17,C0088,Noah Miller,Corporate,Central,Illinois,Office Supplies,Paper,Copy Paper,15,12,0.05,171.0,63.0,108.0,Bank Transfer,Same Day,63.16
ORD-00593,2025-04-28,C0067,Mia Davis,Consumer,South,Florida,Office Supplies,Storage,Storage Box,32,8,0.2,204.8,110.08,94.72,Credit Card,Standard Class,46.25
ORD-00594,2025-02-24,C0105,Isha Khan,Home Office,South,Georgia,Technology,Computers,Monitor,249,4,0.0,996.0,577.68,418.32,UPI,First Class,42.0
ORD-00595,2024-11-06,C0020,Aarav Davis,Consumer,South,Georgia,Office Supplies,Writing,Pen Pack,12,7,0.05,79.8,25.2,54.6,UPI,Standard Class,68.42
ORD-00596,2024-08-05,C0020,Aarav Davis,Consumer,South,North Carolina,Furniture,Chairs,Ergonomic Chair,399,5,0.2,1596.0,1256.85,339.15,Bank Transfer,Standard Class,21.25
ORD-00597,2025-10-07,C0105,Isha Khan,Home Office,South,Georgia,Technology,Phones,Smartphone,699,1,0.05,664.05,377.46,286.59,Credit Card,Standard Class,43.16
ORD-00598,2024-07-02,C0106,Sara Smith,Consumer,West,Oregon,Furniture,Tables,Coffee Table,149,2,0.1,268.2,154.96,113.24,Bank Transfer,Second Class,42.22
ORD-00599,2024-04-11,C0017,Kavya Johnson,Consumer,East,Massachusetts,Office Supplies,Writing,Desk Organizer,28,12,0.0,336.0,137.76,198.24,Bank Transfer,Second Class,59.0
ORD-00600,2025-11-04,C0079,Noah Sharma,Consumer,West,California,Technology,Phones,Wireless Headset,129,1,0.15,109.65,63.21,46.44,UPI,First Class,42.35
ORD-00601,2025-05-18,C0175,Noah Garcia,Consumer,Central,Ohio,Technology,Phones,Wireless Headset,129,4,0.2,412.8,252.84,159.96,UPI,First Class,38.75
ORD-00602,2024-11-24,C0077,Liam Garcia,Corporate,Central,Texas,Technology,Phones,Smartphone,699,4,0.0,2796.0,1509.84,1286.16,Bank Transfer,Standard Class,46.0
ORD-00603,2024-10-09,C0046,Isha Khan,Home Office,East,New York,Office Supplies,Paper,Notebook Set,22,8,0.15,149.6,70.4,79.2,Debit Card,Second Class,52.94
ORD-00604,2024-09-20,C0073,Mia Miller,Home Office,East,New York,Office Supplies,Paper,Notebook Set,22,9,0.1,178.2,79.2,99.0,Bank Transfer,Standard Class,55.56
ORD-00605,2025-03-08,C0156,Ethan Davis,Home Office,West,Washington,Furniture,Tables,Coffee Table,149,5,0.1,670.5,387.4,283.1,Credit Card,Standard Class,42.22
ORD-00606,2024-12-12,C0178,Isha Khan,Corporate,East,New York,Office Supplies,Paper,Copy Paper,15,5,0.1,67.5,26.25,41.25,Credit Card,Standard Class,61.11
ORD-00607,2024-02-29,C0088,Noah Miller,Corporate,South,North Carolina,Technology,Accessories,Laptop Sleeve,35,4,0.2,112.0,53.2,58.8,UPI,First Class,52.5
ORD-00608,2025-11-03,C0055,Liam Sharma,Corporate,West,Oregon,Office Supplies,Writing,Desk Organizer,28,4,0.0,112.0,45.92,66.08,Bank Transfer,Same Day,59.0
ORD-00609,2024-08-10,C0119,Kavya Khan,Consumer,East,New York,Technology,Computers,Laptop,1099,5,0.0,5495.0,3626.7,1868.3,Credit Card,Standard Class,34.0
ORD-00610,2025-02-12,C0027,Mia Brown,Home Office,East,Massachusetts,Office Supplies,Storage,Filing Cabinet,189,12,0.15,1927.8,1383.48,544.32,Bank Transfer,Second Class,28.24
ORD-00611,2024-04-11,C0014,Isha Smith,Consumer,East,Pennsylvania,Furniture,Tables,Coffee Table,149,4,0.2,476.8,309.92,166.88,Credit Card,Standard Class,35.0
ORD-00612,2025-01-11,C0076,Kavya Brown,Corporate,East,Pennsylvania,Office Supplies,Writing,Desk Organizer,28,3,0.0,84.0,34.44,49.56,Bank Transfer,Same Day,59.0
